path	class	reason
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_dispatch_4.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_dispatch_4_exit.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_dispatch_4_runs.json	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_dispatch_5.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_dispatch_5_exit.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_dispatch_5_runs.json	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_dispatch_exit.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_dispatch_runs.json	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_poll_latest.json	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_poll_trace.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_run_22786897347_hits.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_run_22786897347_jobs.json	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_run_22786897347_poll.json	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_run_22786897347_poll_trace.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_run_22786981815_hits.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_run_22786981815_jobs.json	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_run_22786981815_poll.json	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_run_22786981815_poll_trace.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_run_22787082843_hits.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_run_22787082843_jobs.json	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_run_22787082843_poll.json	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_run_22787082843_poll_trace.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_run_22787193341_hits.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_run_22787193341_jobs.json	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_run_22787193341_poll.json	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_run_22787193341_poll_trace.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_run_22787313247_hits.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_run_22787313247_jobs.json	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_run_22787313247_poll.json	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_run_22787313247_poll_trace.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_run_failed_hits.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_run_jobs.json	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_run_meta.json	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_rust_docker_watch_22786897347.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_source_blocked_ci_match.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_verify_instructions_after_ci_fix_2_exit.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_verify_instructions_after_ci_fix_3_exit.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_verify_instructions_after_ci_fix_4_exit.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005/raw_verify_instructions_after_ci_fix_5_exit.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/00_EXEC_SUMMARY.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/01_BOOTSTRAP.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/02_BASELINE_CONFIRMATION.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/03_SCOPE_FREEZE.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/04_COMMANDS_USED.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/05_REPO_STATUS.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/06_PR_STATUS.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/07_CI_STATUS.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/08_GATES_RECHECK.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/09_E2E_PROOF_LINKS.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/10_DIFF_FILES.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/11_RISKS_RESIDUAL.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/12_ROLLBACK.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/13_SEAL_READINESS.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/14_FINAL_DECISION.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/raw_baseline_checks.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/raw_baseline_checks_v2.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/raw_baseline_sensitive_status.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/raw_branch_protection.err	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/raw_branch_protection.json	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/raw_branch_protection_ec.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/raw_diff_staged_names.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/raw_diff_staged_stat.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/raw_diff_unstaged_names.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/raw_diff_unstaged_stat.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/raw_final_sizes_and_status.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/raw_gate_exit_codes.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/raw_gh_exit_codes.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/raw_gh_pr_status.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/raw_gh_pr_view.err	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/raw_gh_pr_view.json	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/raw_gh_run_list.err	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/raw_gh_run_list.json	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/raw_gh_run_list.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/raw_git_branch.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/raw_git_head_short.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/raw_git_log20.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/raw_git_status.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/raw_pack_integrity.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005/raw_postdocs_gate_exit_codes.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/00_EXEC_SUMMARY.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/01_BOOTSTRAP.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/02_DISCOVERY.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/03_UI_COVERAGE_MAP.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/04_TEST_MATRIX.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/05_RUNNER_AUTHORITY.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/06_SELECTORS_AND_READY_PROTOCOL.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/07_GATES_REPORT.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/10_E2E_ARTIFACTS_INDEX.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/11_AUTOFIX_LOG.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/12_AUTOHEAL_REGISTRY_APPEND.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/13_INTEGRATION_FINDINGS.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/14_FAILURE_MODES.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/15_ROLLBACK.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/16_VERDICT.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/ui_controls.json	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/ui_ipc_links.json	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/ui_pages.json	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/ui_routes.json	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/00_EXEC_SUMMARY.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/01_BOOTSTRAP.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/02_BASELINE_AND_CI_TRUTH.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/03_WORKSPACE_TRUTH.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/04_PROOF_PACK_POLICY_TRUTH.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/05_ACTION_PATH.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/06_LIGHT_RECHECKS.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/07_IMPACT_AND_SAFETY.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/08_RESIDUAL_RISKS.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/09_STOP_LINE_DECISION.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/10_ROLLBACK.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/11_FINAL_DECISION.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/ROLLBACK.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/VERDICT.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/baseline_final_decision_previous.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/copilot_instructions.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/docs_registry_instructions.md	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/files__proof_packs__POST_MERGE_VALIDATION_2026-03-07_757ae4d4c__.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/files__proof_packs__PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005__.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/files__proof_packs__PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005__.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/files__proof_packs__UI_E2E_TOTAL_2026-03-06_1646_5a48aa005__.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/files__proof_packs__WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c__.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/final_light_rechecks.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/gh_runs_for_head.json	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/gh_runs_for_head_table.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/git_branch_show_current.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/git_diff_cached_name_only.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/git_diff_name_only.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/git_log_10_oneline.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/git_rev_parse_short.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/git_status_short.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/gitignore.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/lib_cert.sh	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/metric_head_non_success_or_pending.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/metric_head_success_runs.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/metric_head_total_runs.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/policy_markers_rg.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/proof_pack_tracking_mode_sample.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/proof_packs_top_level_inventory.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/recheck_detect_recurrence.exit	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/recheck_detect_recurrence.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/recheck_verify_instructions.exit	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/recheck_verify_instructions.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/run-p10-desktop-cert.sh	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/size__proof_packs__POST_MERGE_VALIDATION_2026-03-07_757ae4d4c__.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/size__proof_packs__PR_CI_UNBLOCK_2026-03-06_1847_5a48aa005__.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
proof_packs/WORKSPACE_HYGIENE_AND_SEAL_2026-03-07_0711_757ae4d4c/raw/size__proof_packs__PR_MAIN_SEAL_READINESS_2026-03-06_1752_5a48aa005__.txt	PROOF_UNTRACKED_ALLOWED	untracked proof artifact under proof_packs/
