]633;E;{   echo -e "path\\tclassification\\trole\\tauthority_source\\twhy\\tsafe_action"\x3b   while IFS= read -r p\x3b do     if [[ "$p" == "$PACK"/* ]]\x3b then       echo -e "$p\\tBELONGS_TO_FUTURE_BOUNDARY\\tCURRENT_PROOFPACK_PATH\\tCURRENT_LANE_APPEND_ONLY\\tcurrent lane proof artifacts not part of isolated bucket-c boundary\\tHOLD_FOR_LATER"\x3b     elif [[ "$p" == proof_packs/* ]]\x3b then       echo -e "$p\\tLOCAL_ONLY_HISTORICAL\\tHISTORICAL_PROOFPACK_PATH\\tNO_BROAD_UNTRACKED_COMMIT_POLICY\\thistorical proof-pack residue intentionally excluded from current isolated commit\\tKEEP_LOCAL"\x3b     else       echo -e "$p\\tOUTLIER_NEEDS_GOVERNANCE\\tOTHER\\tUNTRACKED_OUTSIDE_PROOFPACK_SCOPE\\tpath outside proof-pack residue universe\\tBLOCK"\x3b     fi\x3b   done < "$RAW/post_commit_untracked_set.txt"\x3b } > "$RAW/post_commit_untracked_classification.tsv";199d0c27-f4ce-46bc-94d0-1da272f867dc]633;Cpath	classification	role	authority_source	why	safe_action
proof_packs/GOVERNED_IDLE_CHARTER_2026-03-07_0830_757ae4d4c/raw/sentinel_verdict_reference.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/GOVERNED_IDLE_CHARTER_2026-03-07_0830_757ae4d4c/raw/wake_pack_reference.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/GOVERNED_IDLE_CHARTER_2026-03-07_0830_757ae4d4c/raw/wake_path_mapping_reference.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/GOVERNED_IDLE_CHARTER_2026-03-07_0830_757ae4d4c/raw/wake_trigger_threshold_reference.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/GOVERNED_IDLE_CHARTER_2026-03-07_0830_757ae4d4c/raw/wake_verdict_reference.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/GOVERNED_IDLE_CHARTER_2026-03-07_0830_757ae4d4c/ROLLBACK.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/GOVERNED_IDLE_CHARTER_2026-03-07_0830_757ae4d4c/VERDICT.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/00_EXEC_SUMMARY.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/01_BOOTSTRAP.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/02_BASELINE_ACTIVE.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/03_WORKSPACE_CLASSIFICATION.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/04_HYGIENE_GATE_RERUN.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/05_LIGHT_GOVERNANCE_RECHECKS.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/06_ACTIONS_EXECUTED.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/07_RESIDUAL_RISKS.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/08_RECLASSIFICATION_MATRIX.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/09_ROLLBACK.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/10_FINAL_DECISION.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/classified_tracked_drift.tsv	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/classified_untracked_nonproof.tsv	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/classified_untracked_proof_allowed.tsv	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/doctrine_11_FINAL_DECISION.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/doctrine_pack_exists.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/doctrine_VERDICT.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/final_state_snapshot.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/git_branch_show_current.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/git_diff_cached_name_only.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/git_diff_name_only.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/git_log_10_oneline.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/git_ls_files_modified.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/git_ls_files_untracked.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/git_rev_parse_short.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/git_status_short.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/hygiene_gate_command.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/hygiene_gate_rerun.exit	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/recheck_detect_recurrence.exit	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/recheck_detect_recurrence.tail20.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/recheck_detect_recurrence.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/recheck_verify_instructions.exit	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/recheck_verify_instructions.tail20.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/recheck_verify_instructions.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/recheck_verify_registry_status.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/tracked_drift_paths.tsv	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/untracked_nonproof_paths.tsv	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/untracked_proof_paths.tsv	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/workspace_classification_counts.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/workspace_classification_full.tsv	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/raw/workspace_status_eval.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/ROLLBACK.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/VERDICT.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/IDLE_REENTRY_AFTER_TRIGGER_REJECTION_2026-03-07_0844_757ae4d4c/00_EXEC_SUMMARY.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/IDLE_REENTRY_AFTER_TRIGGER_REJECTION_2026-03-07_0844_757ae4d4c/01_BOOTSTRAP.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/IDLE_REENTRY_AFTER_TRIGGER_REJECTION_2026-03-07_0844_757ae4d4c/02_REJECTED_TRIGGER_REFERENCE.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/IDLE_REENTRY_AFTER_TRIGGER_REJECTION_2026-03-07_0844_757ae4d4c/03_NON_ACTIVATION_CONFIRMATION.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/IDLE_REENTRY_AFTER_TRIGGER_REJECTION_2026-03-07_0844_757ae4d4c/04_IDLE_REENTRY_RULE.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/IDLE_REENTRY_AFTER_TRIGGER_REJECTION_2026-03-07_0844_757ae4d4c/05_FALSE_WAKE_MEMORY.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/IDLE_REENTRY_AFTER_TRIGGER_REJECTION_2026-03-07_0844_757ae4d4c/06_RETURN_TO_IDLE_DECISION.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/IDLE_REENTRY_AFTER_TRIGGER_REJECTION_2026-03-07_0844_757ae4d4c/raw/bootstrap_summary.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/IDLE_REENTRY_AFTER_TRIGGER_REJECTION_2026-03-07_0844_757ae4d4c/raw/check_baseline_from_activation.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/IDLE_REENTRY_AFTER_TRIGGER_REJECTION_2026-03-07_0844_757ae4d4c/raw/check_baseline_from_idle.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/IDLE_REENTRY_AFTER_TRIGGER_REJECTION_2026-03-07_0844_757ae4d4c/raw/check_prev_verdict_trigger_rejected.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/IDLE_REENTRY_AFTER_TRIGGER_REJECTION_2026-03-07_0844_757ae4d4c/raw/check_state_governed_idle_confirmed.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/IDLE_REENTRY_AFTER_TRIGGER_REJECTION_2026-03-07_0844_757ae4d4c/raw/check_state_standby_confirmed.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/IDLE_REENTRY_AFTER_TRIGGER_REJECTION_2026-03-07_0844_757ae4d4c/raw/check_state_wake_protocol_ready.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/IDLE_REENTRY_AFTER_TRIGGER_REJECTION_2026-03-07_0844_757ae4d4c/raw/git_branch_show_current.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/IDLE_REENTRY_AFTER_TRIGGER_REJECTION_2026-03-07_0844_757ae4d4c/raw/git_rev_parse_short.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/IDLE_REENTRY_AFTER_TRIGGER_REJECTION_2026-03-07_0844_757ae4d4c/raw/git_status_short.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/IDLE_REENTRY_AFTER_TRIGGER_REJECTION_2026-03-07_0844_757ae4d4c/raw/non_activation_snapshot.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/IDLE_REENTRY_AFTER_TRIGGER_REJECTION_2026-03-07_0844_757ae4d4c/raw/prev_activation_decision.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/IDLE_REENTRY_AFTER_TRIGGER_REJECTION_2026-03-07_0844_757ae4d4c/raw/prev_threshold_validation.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/IDLE_REENTRY_AFTER_TRIGGER_REJECTION_2026-03-07_0844_757ae4d4c/raw/prev_trigger_signal_capture.txt	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/IDLE_REENTRY_AFTER_TRIGGER_REJECTION_2026-03-07_0844_757ae4d4c/raw/prev_verdict.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/IDLE_REENTRY_AFTER_TRIGGER_REJECTION_2026-03-07_0844_757ae4d4c/ROLLBACK.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/IDLE_REENTRY_AFTER_TRIGGER_REJECTION_2026-03-07_0844_757ae4d4c/VERDICT.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/NEXT_CYCLE_ENTRY_GATE_2026-03-07_1254_757ae4d4c/00_EXEC_SUMMARY.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/NEXT_CYCLE_ENTRY_GATE_2026-03-07_1254_757ae4d4c/01_BOOTSTRAP.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/NEXT_CYCLE_ENTRY_GATE_2026-03-07_1254_757ae4d4c/02_CANON_BASELINE_REFERENCE.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/NEXT_CYCLE_ENTRY_GATE_2026-03-07_1254_757ae4d4c/03_ENTRY_REQUEST_TRUTH.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/NEXT_CYCLE_ENTRY_GATE_2026-03-07_1254_757ae4d4c/04_SCOPE_OR_DRIFT_CLASSIFICATION.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
proof_packs/NEXT_CYCLE_ENTRY_GATE_2026-03-07_1254_757ae4d4c/05_DELTA_CANDIDATE.md	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	NO_BROAD_UNTRACKED_COMMIT_POLICY	historical proof-pack residue intentionally excluded from current isolated commit	KEEP_LOCAL
