path	size_bytes	classification	role	reason	authority_source	safe_action	role_reason	top_pack_dir
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/final_action_counts.env	91	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/final_archive_pointer_candidates.txt	71	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/final_class_counts.env	203	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/final_counts.env	61	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/final_excluded_by_policy_pack_dirs.txt	135	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/final_future_boundary_pack_dirs.txt	142	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/final_git_log5.txt	342	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/final_git_status.txt	2418	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/final_git_status_sb.txt	2155	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/final_git_status_sb_after_docs.txt	2155	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/final_git_status_short.txt	2122	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/final_git_status_short_after_docs.txt	2122	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/final_head_short.txt	10	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/final_heavy_manifest_pack_dirs.txt	123	FUTURE_BOUNDARY_RESIDUE	CURRENT_MANIFEST_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	name/path indicates manifest material	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/final_historical_untracked_map.tsv	395813	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/final_indexed_pack_dirs.txt	1803	FUTURE_BOUNDARY_RESIDUE	CURRENT_INDEX_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	name/path indicates index material	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/final_needs_index_pack_dirs.txt	0	FUTURE_BOUNDARY_RESIDUE	CURRENT_INDEX_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	name/path indicates index material	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/final_needs_manifest_pack_dirs.txt	0	FUTURE_BOUNDARY_RESIDUE	CURRENT_MANIFEST_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	name/path indicates manifest material	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/final_readiness.env	190	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/final_role_counts.env	150	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/final_staged_names.txt	0	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/final_tracked_modified.txt	0	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/final_untracked_all.txt	96242	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/gate_detect_recurrence.exitcode	2	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/gate_detect_recurrence_final.exitcode	2	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/gate_verify_instructions.exitcode	2	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/gate_verify_instructions_final.exitcode	2	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/git_log5.txt	342	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/git_status.txt	2283	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/git_status_sb.txt	2016	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/git_status_short.txt	1983	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/governance_commit_hash.txt	10	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/governance_commit_show.txt	253	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/head_short.txt	10	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/heavy_manifest_pack_dirs.count	105	FUTURE_BOUNDARY_RESIDUE	CURRENT_MANIFEST_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	name/path indicates manifest material	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/heavy_manifest_pack_dirs.txt	123	FUTURE_BOUNDARY_RESIDUE	CURRENT_MANIFEST_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	name/path indicates manifest material	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/historical_action_counts.env	91	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/historical_class_counts.env	176	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/historical_role_counts.env	121	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/historical_untracked_map.tsv	383096	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/indexed_pack_dirs.count	99	FUTURE_BOUNDARY_RESIDUE	CURRENT_INDEX_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	name/path indicates index material	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/indexed_pack_dirs.txt	1803	FUTURE_BOUNDARY_RESIDUE	CURRENT_INDEX_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	name/path indicates index material	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/indexed_untracked_pack_dirs.txt	0	FUTURE_BOUNDARY_RESIDUE	CURRENT_INDEX_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	name/path indicates index material	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/needs_index_pack_dirs.count	102	FUTURE_BOUNDARY_RESIDUE	CURRENT_INDEX_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	name/path indicates index material	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/needs_index_pack_dirs.txt	142	FUTURE_BOUNDARY_RESIDUE	CURRENT_INDEX_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	name/path indicates index material	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/needs_index_pack_dirs_resolved.txt	0	FUTURE_BOUNDARY_RESIDUE	CURRENT_INDEX_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	name/path indicates index material	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/needs_manifest_pack_dirs.txt	0	FUTURE_BOUNDARY_RESIDUE	CURRENT_MANIFEST_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	name/path indicates manifest material	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/phase0_counts.env	93	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/proof_packs_du.txt	5312	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/proof_packs_find.txt	176906	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/staged_names.txt	0	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/tracked_modified.txt	0	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/untracked_all.txt	90349	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/untracked_pack_dirs.count	101	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/raw/untracked_pack_dirs.txt	1893	FUTURE_BOUNDARY_RESIDUE	TEMPORARY_RAW_LOG_PATH	historical-governance lane artifacts are in-progress/superseded cycle residue	local-only policy registry future-boundary rule	HOLD	contains /raw/ execution evidence	proof_packs/HISTORICAL_PROOFPACK_GOVERNANCE_2026-03-07_1646_f5819cee9/
proof_packs/HISTORICAL_RESIDUE_POLICY_2026-03-07_1651_f5819cee9.md	1362	EXCLUDED_BY_POLICY	HISTORICAL_PROOFPACK_PATH	top-level governance policy/manifest docs are explicit policy artifacts, not proof-pack payload directories	historical residue policy doc classification rule	HOLD	default proof-pack path	proof_packs/HISTORICAL_RESIDUE_POLICY_2026-03-07_1651_f5819cee9.md/
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/00_EXEC_SUMMARY.md	950	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/01_BOOTSTRAP.md	996	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/02_BASELINE_ACTIVE.md	1007	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/03_WORKSPACE_CLASSIFICATION.md	1132	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/04_HYGIENE_GATE_RERUN.md	780	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/05_LIGHT_GOVERNANCE_RECHECKS.md	848	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/06_ACTIONS_EXECUTED.md	762	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/
proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/07_RESIDUAL_RISKS.md	885	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/HYGIENE_RERUN_KEEP_UNTRACKED_2026-03-07_1233_757ae4d4c/
